date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-28 08:15:09,Mare84316453,,0,0,0,"Croatia 2 new cases, total infected persons 5 #BREAKING #BreakingNews #coronavirus #Covid_19 #COVID19 #CoronavirusOutbreak #coronaviruscroatia #coronaviruseurope",,,#BREAKING #BreakingNews #coronavirus #Covid_19 #COVID19 #CoronavirusOutbreak #coronaviruscroatia #coronaviruseurope,1233304619826192386,https://twitter.com/Mare84316453/status/1233304619826192386
2020-02-28 08:15:09,forddyce92,,0,0,0,"Pasien yang Dinyatakan Sembuh Virus Corona dapat Terjangkit Kembali https://indozone.id/s/DNs8OA pic.twitter.com/dM0QzvAhR2",,,,1233304619079454720,https://twitter.com/forddyce92/status/1233304619079454720
2020-02-28 08:15:09,86Monik37,,0,0,0,"Y a este dolor de cabeza le llamaré, coronavirus que me estás haciendo.",,,,1233304618987290625,https://twitter.com/86Monik37/status/1233304618987290625
2020-02-28 08:15:09,MikeSouthon,alimanfoo,0,0,0,"Some outstanding advice and guidance about Coronavirus! https://twitter.com/alimanfoo/status/1232693018295250946 …",,,,1233304618538500096,https://twitter.com/MikeSouthon/status/1233304618538500096
2020-02-28 08:15:09,AMsambul,,0,0,0,"When the leaders of other countries are seeing the danger of coronavirus ,our Kenya leaders are seeing a lucrative tender incase of an outbreak? What they don't know is,they can as well be victims. #CoronaVirusUpdates #coronavirusInkenyapic.twitter.com/uf1ZWiVzfT",,,#CoronaVirusUpdates #coronavirusInkenyapic,1233304617045372928,https://twitter.com/AMsambul/status/1233304617045372928
2020-02-28 08:15:08,jiseulbv,,0,0,0,"31. Red Velvet as a group donated a total of 230 million won to help support those affected with corona virus pic.twitter.com/eyyI60UArX",,,,1233304615023603712,https://twitter.com/jiseulbv/status/1233304615023603712
2020-02-28 08:15:08,humassukalarang,,0,0,0,"“Aksi Kemanusiaan mengantisipasi virus corona, TNI-POLRI-Pemda Bersinergi tinjau kesiapan Fasilitas dan keamanan Pulau Sebaru untuk Observasi WNI ABK World Dream” #BersamaCegahCorona https://www.instagram.com/p/B9Gn3fMlYnX/?igshid=1deazvs0wm5ib …",,,#BersamaCegahCorona,1233304614843428867,https://twitter.com/humassukalarang/status/1233304614843428867
2020-02-28 08:15:08,iamsammeamor,,0,0,0,"Someone should kindly remind @patapaa_amisty not to bring #coronavirus to Ghana from Germany... Nigeria just got theirs from Italy ooo #coronavirusnigeria @dkbghana @sarkodie @thenanaaba @ni",,@patapaa_amisty @dkbghana @sarkodie @thenanaaba @ni,#coronavirus #coronavirusnigeria,1233304613685800962,https://twitter.com/iamsammeamor/status/1233304613685800962
2020-02-28 08:15:08,Emeka_talks,,0,0,0,"My colleague's kid just said this to her: Mummy, Corona Schools will shut down very soon. How can a school have the same name as a virus?",,,,1233304613165596672,https://twitter.com/Emeka_talks/status/1233304613165596672
2020-02-28 08:15:07,shedoverheels,,0,0,0,"@BorisJohnson get your act together and get a Government minister to front-up an interview on #CoronaVirus on @BBCr4today",,@BorisJohnson @BBCr4today,#CoronaVirus,1233304612159000579,https://twitter.com/shedoverheels/status/1233304612159000579
2020-02-28 08:15:07,MrThadee,,0,0,0,"North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042 …",,,,1233304611974471680,https://twitter.com/MrThadee/status/1233304611974471680
2020-02-28 08:15:07,lena21th,,0,0,0,"Ich habe eine Frage zum #CoronaVirus: Wer gehört nun zu den Risikogruppen?",,,#CoronaVirus,1233304611655733248,https://twitter.com/lena21th/status/1233304611655733248
2020-02-28 08:15:07,JordanSoares05,renard_afro,0,0,0,"Pour choper le coronavirus grosse flemme total https://twitter.com/renard_afro/status/1233290574389751808 …",,,,1233304611588624385,https://twitter.com/JordanSoares05/status/1233304611588624385
2020-02-28 08:15:07,adukay21,,0,0,0,"Like joke like joke this Corona virus thing they turn like world War Z kinda movie... Eeeiii.. No where cool",,,,1233304611538206720,https://twitter.com/adukay21/status/1233304611538206720
